"year","country","location","wind_speed"
2003,"Georgia","Summerfurt",2.767374509744891
2004,"Tunisia","East Jaredside",2.775738378114978
2011,"Estonia","Port Stephanie",2.784049139289335
2008,"Iceland","Hayeston",2.79027705892208
2018,"Pitcairn Islands","New Markside",2.7981999375003284
2004,"Singapore","Josephport",2.798879781646868
2003,"Tanzania","Port Anthony",2.8026861922484105
2012,"Guatemala","Knoxstad",2.810801225438464
2010,"France","West Colleen",2.8169956722101763
2003,"Cook Islands","Ayalahaven",2.8255719048378314
2009,"Singapore","East Jasmine",2.833592727384632
2014,"United Arab Emirates","East Pamelabury",2.838253203087193
2013,"New Zealand","Harmonland",2.8433837782579854
2012,"Cyprus","Port Coreyside",2.861252942034315
2011,"Malaysia","West Lisabury",2.8659686365350714
2005,"Solomon Islands","Delgadoton",2.8701272458283467
2006,"Mozambique","Lake Gracetown",2.874867692348287
2011,"Israel","Walterhaven",2.8838985920387694
2002,"Puerto Rico","Adamland",2.885048340549484
2006,"French Guiana","West Ericland",2.8863562211589318
2001,"Tuvalu","West Julie",2.8936857669864704
2003,"Reunion","North Daniel",2.898534832543465
2020,"Nigeria","North Kylechester",2.901715687228501
2006,"Suriname","Martinezside",2.9049756311303465
2016,"British Virgin Islands","Sheltonmouth",2.91257966690266
2005,"Algeria","Allisonfurt",2.913194989460033
2011,"Sweden","Hartmanfort",2.91669484907755
2003,"Puerto Rico","East Kelly",2.9259751040174145
2019,"Turkey","New Stephanieshire",2.929528312961022
2005,"El Salvador","North Maryfurt",2.932093895164212
2002,"France","Aaronberg",2.9528060240289697
2004,"Nigeria","South Sarahstad",2.9535107438505626
2020,"Monaco","Craigland",2.9568578545005995
2019,"Turks and Caicos Islands","Jefferyport",2.958383218690824
2020,"Namibia","Roberthaven",2.960726408531605
2011,"Tanzania","East Maryfurt",2.981228945526271
2014,"Kenya","Jameston",2.9821152848061363
2005,"Thailand","West Bobbyville",2.9851775478048017
2012,"Korea","Nathanielchester",2.998561312300807
2010,"Mozambique","Lake Kevin",2.9986658078210997
2011,"Holy See (Vatican City State)","Kimberlyland",2.9990533983611787
2020,"Tonga","Lake Breannashire",3.0032341247650587
2000,"Niger","Johnsonbury",3.0079036523634084
2018,"Yemen","Christopherstad",3.021500978412861
2011,"Russian Federation","New Joan",3.023982478832954
2011,"Mexico","West Sherry",3.029296697990591
2014,"Belize","South Rickyberg",3.030357363845415
2002,"Luxembourg","Carterbury",3.034127406104048
2016,"Montserrat","North Heather",3.034398329991972
2014,"Jamaica","Port Lauraborough",3.0363414515920506
2000,"Algeria","Veronicabury",3.0423388996967504
2019,"Djibouti","New Lisaton",3.04292412933388
2021,"Madagascar","Vargasport",3.0458782071438764
2015,"Saint Kitts and Nevis","South Jodybury",3.0524724003593464
2009,"New Zealand","Stevenland",3.054049704018713
2001,"Nicaragua","Lewishaven",3.0547392047748643
2016,"Georgia","Patriciaside",3.0657376595379704
2001,"Senegal","Lake Jacob",3.066685011751008
2002,"Portugal","South William",3.0681376167695564
2016,"Thailand","Lake Brandon",3.073465455097474
2019,"Tunisia","Katherinefurt",3.086561477055682
2018,"Guyana","Velezberg",3.0871846080548657
2020,"Turkmenistan","Annafort",3.09622623107873
2003,"Japan","Lake Rachel",3.103746973867394
2010,"Benin","Taylorchester",3.107169910385537
2008,"Equatorial Guinea","Johnnyland",3.1200405269873555
2002,"Georgia","North Shanefort",3.123379937270582
2016,"Micronesia","West Christopherstad",3.1287342601739763
2017,"Liechtenstein","West Whitney",3.1358851364368334
2018,"India","Davidbury",3.13789613773226
2009,"Cambodia","West Kevin",3.139924112747483
2001,"South Georgia and the South Sandwich Islands","Williamsland",3.149499154562252
2014,"Armenia","Ramirezfurt",3.150748854841423
2012,"Tokelau","Josephton",3.152205960014054
2015,"Cocos (Keeling) Islands","West Kristinside",3.157128060019515
2008,"Mauritius","North Kimberly",3.1657055518616084
2010,"Yemen","Oliviahaven",3.169190207625588
2015,"Saint Vincent and the Grenadines","Whitemouth",3.172834981529249
2007,"Austria","Briannaport",3.17529303335633
2010,"Oman","Aaronchester",3.175373389425296
2005,"Bosnia and Herzegovina","Lake Ryan",3.178124587618447
2007,"Svalbard & Jan Mayen Islands","Woodfurt",3.181955931957192
2004,"Moldova","Brockville",3.18558401463907
2018,"Liechtenstein","East Mark",3.186655778791997
2008,"Svalbard & Jan Mayen Islands","Williamfort",3.191450692427933
2020,"United States Minor Outlying Islands","Port Reneechester",3.193462052476198
2011,"Poland","Lisastad",3.195630740094657
2002,"Japan","South Troytown",3.1972577617773554
2007,"Ghana","Colefort",3.202019818826962
2011,"French Southern Territories","Lake Katherineside",3.2081987286846134
2020,"Tonga","New Douglas",3.210164209342797
2011,"Samoa","Romanville",3.210452188087376
2011,"Western Sahara","Port Karaburgh",3.2124969938332693
2003,"Togo","East Dustin",3.2160675385996704
2000,"Malta","Gardnerland",3.219531642236034
2016,"Guatemala","North Matthewview",3.221761141186713
2001,"France","Burtonbury",3.2293072747756444
2017,"Uruguay","North Holly",3.2295180623671538
2007,"Cayman Islands","Holtborough",3.234167283406292
2020,"Bolivia","Skinnerhaven",3.2402478158396866
2008,"Israel","North Anthony",3.241017185399114
2008,"Tanzania","East Tina",3.241433312553271
2013,"Belize","North Amybury",3.246867065385656
2020,"Korea","South Laura",3.247516098742198
2000,"China","East Melissaville",3.254734403857201
2010,"Bahamas","Port Juliemouth",3.257367748726314
2001,"Monaco","Port Thomasfort",3.270366064491109
2007,"Bulgaria","Saundersside",3.2802961475700334
2013,"Equatorial Guinea","East Linda",3.2858155394192403
2004,"Bangladesh","South Ashleymouth",3.310545068995696
2000,"Papua New Guinea","Lake Cindyton",3.310750704516241
2005,"Turkmenistan","Holttown",3.311728904450506
2022,"Zambia","East Amanda",3.330947529186812
2019,"Guam","North Davidside",3.3351931755020434
2005,"Bulgaria","Jonesbury",3.337059316564106
2006,"Kyrgyz Republic","East Amandamouth",3.3580000448573344
2014,"Latvia","Port Peter",3.368329338258036
2016,"Lao People's Democratic Republic","South Christinestad",3.379174950244712
2000,"Spain","Jimenezport",3.380629724739753
2002,"Bahamas","Acostaport",3.3843253215862346
2020,"Malaysia","Galvanport",3.393956459824415
2018,"France","Lake Hollyfurt",3.39701066335768
2008,"Brazil","South Louis",3.4122119329512035
2019,"Malaysia","West Christine",3.4238663534545632
2003,"Syrian Arab Republic","Laurenfort",3.424651830515624
2011,"South Georgia and the South Sandwich Islands","Lake Christopher",3.4279562494187843
2012,"Tajikistan","Port Nicholas",3.428503383426895
2012,"Poland","New Laura",3.4357765355085776
2019,"Saudi Arabia","East Kenneth",3.439321674472745
2016,"Rwanda","Joshuaberg",3.442972999732935
2016,"Saint Martin","Lake Suzanneland",3.4440519306201622
2005,"Dominican Republic","South Angelaburgh",3.446955275230956
2018,"French Southern Territories","Gardnerside",3.457409732197858
2019,"Swaziland","Jordanborough",3.458230084338804
2022,"United Arab Emirates","Port Christineview",3.460536700006956
2017,"Italy","Colliertown",3.462767055281724
2007,"British Virgin Islands","Port Beth",3.4658495098724487
2009,"Tonga","Olsonport",3.4675760345042104
2012,"Djibouti","Ronniefort",3.475495269140172
2004,"Nepal","Lake Dylanfort",3.475871195876345
2019,"Uruguay","Lake Mark",3.485275342121347
2005,"Kazakhstan","Lake Michael",3.4907023004081217
2009,"Cyprus","Williamsbury",3.491176147102709
2000,"Maldives","Bensonview",3.494241760863054
2002,"Fiji","Reynoldsville",3.497715224237102
2019,"Kazakhstan","Margaretport",3.499680056200294
2013,"Ireland","Richardtown",3.500972438227967
2014,"Mayotte","Jillianside",3.510476907096111
2008,"Azerbaijan","Jesusville",3.5133033130053115
2005,"Bahamas","Garzaville",3.5262695498388954
2012,"Kazakhstan","Port Stephenton",3.531480990762054
2001,"Trinidad and Tobago","Port Raymond",3.5331265879518847
2014,"Canada","West Shelbyborough",3.533908108320233
2010,"Ireland","Lake John",3.5367537996817355
2020,"Sierra Leone","Port Alexandra",3.538896887855109
2012,"Maldives","West Steven",3.546120691954152
2013,"Hungary","South Jesus",3.5538045714003266
2010,"Germany","North William",3.5609483384534126
2007,"Australia","Christophershire",3.562815140143244
2021,"Papua New Guinea","Jillside",3.5665563751836604
2013,"France","South Ashley",3.5760753582328886
2017,"Japan","Kellyfurt",3.5772161855691875
2004,"Iran","Valerieberg",3.5839196004229965
2022,"Saint Pierre and Miquelon","Port Brandy",3.5916932862076703
2009,"Guinea-Bissau","Walterberg",3.592783472936833
2014,"Belgium","North Madelineburgh",3.597291761324323
2001,"Bulgaria","Timothyfort",3.600811754631245
2013,"Madagascar","Dominiqueburgh",3.60115573521978
2001,"Thailand","Francisbury",3.6208339385287225
2001,"Niger","Richardbury",3.6261643011626656
2008,"Jersey","Lake Johnville",3.629402175441582
2001,"Vanuatu","Rosechester",3.6297323132502224
2015,"El Salvador","Larrymouth",3.630252846136423
2003,"Pakistan","Port Joshuaville",3.63159462245688
2005,"Germany","Robertborough",3.631652599651402
2003,"Czech Republic","Shellymouth",3.6341085730219103
2021,"Svalbard & Jan Mayen Islands","Fitzpatrickborough",3.638510396034605
2020,"Paraguay","Rebeccahaven",3.649571787336536
2017,"Fiji","Port Donna",3.653379977875054
2019,"Mauritania","Wilsonshire",3.653508645028497
2003,"Isle of Man","Tonyton",3.6578621015297577
2020,"Tajikistan","West Jacob",3.6603515056791656
2019,"Saint Helena","Petersenfurt",3.6666083957687383
2022,"Svalbard & Jan Mayen Islands","Kaylahaven",3.67471179996261
2007,"Reunion","Josephview",3.679186373295362
2010,"Faroe Islands","South Shannon",3.681605272862054
2019,"Japan","East Christophershire",3.689508711445972
2007,"Comoros","Sabrinamouth",3.690198165422709
2005,"Bolivia","Osbornfurt",3.691165244163741
2001,"Saudi Arabia","Lake William",3.693977130472054
2013,"Burundi","Robinsonbury",3.698526102955429
2008,"Togo","Joshuaview",3.700957978491326
2021,"Central African Republic","South Nicholasbury",3.706746885991991
2018,"Spain","Anthonyton",3.711759590412683
2013,"Romania","West Maryhaven",3.717537743476451
2003,"Panama","West Adamton",3.7228833114506585
2014,"Albania","Lake Sarah",3.73786716437009
2022,"Kiribati","East Rebecca",3.74577103694595
2006,"Ecuador","New Ryan",3.752362659414005
2009,"Guernsey","Reyesshire",3.753665818378166
2021,"Georgia","Brianport",3.758105751795488
2001,"Russian Federation","Blackchester",3.770837858174125
2011,"Iran","Burtonstad",3.774183565258488
2020,"Bangladesh","Paulamouth",3.779554546660013
2005,"Algeria","Jesusmouth",3.779899240580304
2000,"Honduras","Port Brookeburgh",3.784719140694176
2013,"Dominican Republic","North Paulside",3.7863234219090094
2001,"Gambia","West Kimberlyberg",3.792665725940264
2004,"Cayman Islands","Lake Stevenport",3.7947738415113177
2020,"Myanmar","New Ashleyview",3.8027078882313834
2019,"Namibia","Smithland",3.805436621905761
2017,"Sudan","Jesseside",3.816195373780413
2017,"Sierra Leone","Toddshire",3.816544041733572
2008,"Trinidad and Tobago","West Jessica",3.818470439260302
2013,"Canada","East Richardfort",3.8198969520253367
2007,"Cambodia","Danielstad",3.822223714378037
2012,"Barbados","West Julie",3.822491837978459
2006,"Guam","East Markville",3.823570587748315
2018,"Papua New Guinea","Lake Samuel",3.83065772414008
2011,"Jamaica","South Joeville",3.837408317358637
2009,"Singapore","Amberchester",3.838380111658118
2000,"Botswana","Port Andrewhaven",3.8440678779907143
2021,"Uganda","Aliciamouth",3.846941327230163
2009,"New Zealand","Williamburgh",3.856193583240053
2011,"Slovakia (Slovak Republic)","Alexachester",3.8598799391601823
2015,"Malta","Michaelview",3.8615395604000735
2017,"United States Virgin Islands","Vargasville",3.8662222334867824
2011,"Niger","Fernandezshire",3.8705277157127904
2002,"Guadeloupe","Warrenside",3.872221123649294
2011,"Heard Island and McDonald Islands","Lake Travisport",3.8799219527187736
2021,"Suriname","Phyllischester",3.880419238409188
2014,"Palestinian Territory","West Scottfurt",3.8813681998771
2017,"Tanzania","North Jessicaport",3.8984328783830335
2001,"Guernsey","Smithhaven",3.9174752725967767
2006,"Reunion","Henryberg",3.921839415832873
2001,"Anguilla","Mooreville",3.9361308116914406
2006,"Eritrea","Frenchland",3.946003702096268
2014,"Finland","Lake Michellechester",3.946646483854832
2009,"Jamaica","North Aprilport",3.9497605695298033
2006,"Turkey","Jennifermouth",3.951097530474562
2007,"Grenada","Lake Christine",3.952784521624969
2004,"Malaysia","New Nicholas",3.961863034324304
2013,"American Samoa","Alvarezville",3.971600645168816
2002,"Ghana","Guerrahaven",3.9738098928448817
2020,"Antigua and Barbuda","Stephentown",3.977892661362392
2000,"Burkina Faso","North Virginiafort",3.983662372060204
2008,"India","Francisberg",3.9893188060643623
2003,"Bosnia and Herzegovina","Port Joshua",3.995915013795487
2001,"Uruguay","Victoriafort",3.997559547892098
2014,"Denmark","West Laura",4.010042124963431
2021,"Djibouti","Vaughnland",4.020270024441263
2007,"Barbados","New John",4.028778587664933
2002,"Cambodia","East Lisastad",4.035078668967879
2013,"Belgium","East Laura",4.04778282106582
2005,"Botswana","Goodmanview",4.054063543230363
2016,"Bahrain","Simpsonborough",4.055662389059467
2018,"Svalbard & Jan Mayen Islands","New Lauriemouth",4.059199743798753
2008,"Germany","Castanedaberg",4.065756444832069
2014,"New Zealand","West Dana",4.073417346488184
2013,"El Salvador","New Victoria",4.07998689178557
2003,"Netherlands","South Ryanfort",4.080723555099553
2007,"Burkina Faso","Troymouth",4.081959521594802
2021,"Comoros","Patriciaberg",4.083547175875946
2017,"Azerbaijan","West Savannahside",4.089489513934791
2016,"United States of America","Hughesland",4.094263570790025
2001,"Ghana","West Jennifer",4.096008393139083
2004,"Bahrain","East Gregoryfort",4.100522602736118
2020,"Nepal","North Timothy",4.101434173036511
2008,"Sri Lanka","South Karlaton",4.107902398856361
2006,"Tanzania","New George",4.110446676836499
2007,"Honduras","Kimmouth",4.115757654134416
2019,"Grenada","South Kennethtown",4.115841229279199
2009,"Tuvalu","Longmouth",4.120538728451312
2001,"Ireland","Port Joshuamouth",4.124784261753955
2022,"Tanzania","Kristenshire",4.127126562054251
2003,"Tunisia","Gibsonhaven",4.1319281865006605
2009,"Bahrain","New Jasontown",4.132989641993712
2022,"Germany","Bradleyborough",4.141907604743233
2005,"Isle of Man","Hughestown",4.143395552814733
2007,"Holy See (Vatican City State)","North Emma",4.155078923068412
2003,"Argentina","East Luisberg",4.159784687370077
2012,"France","Martinfort",4.161895018725964
2012,"Iraq","West Melissamouth",4.165194875135142
2011,"Dominica","New Kevin",4.177371946396413
2013,"Jersey","East Codyfurt",4.1815494411204135
2020,"Monaco","Michellechester",4.1870458106328
2017,"Montenegro","Martinland",4.191312600411718
2016,"Bulgaria","Tranhaven",4.202066778311969
2010,"South Africa","Brandifort",4.206445503221168
2017,"Equatorial Guinea","Boothside",4.212134496143738
2011,"Namibia","Singletonchester",4.2137269245751785
2016,"Somalia","Dawnport",4.214054093851127
2010,"Pakistan","West Ryan",4.226236801797468
2004,"Afghanistan","Charlesside",4.229014619384641
2018,"Greece","Weberville",4.230788913836264
2001,"Poland","Henryburgh",4.2351987971374685
2005,"Sierra Leone","South Thomasfort",4.238717757596366
2008,"Netherlands Antilles","Perezland",4.245907645788972
2014,"Yemen","South Devinstad",4.253144411622683
2009,"Holy See (Vatican City State)","South Robertbury",4.25460866171023
2017,"Andorra","Wilsonport",4.258052615370994
2013,"Maldives","Brittneyhaven",4.259940219863339
2001,"Ghana","Carlamouth",4.2633635971167925
2009,"Cook Islands","North Franciscoton",4.276069156601664
2009,"Belize","Herrerastad",4.278233080109606
2020,"Poland","North Christian",4.280616414407285
2002,"Saint Barthelemy","New Amyborough",4.285378888249691
2009,"Latvia","North John",4.289856180873841
2020,"Sweden","West Arthurburgh",4.309111916360086
2018,"Kazakhstan","East Johnland",4.314438841355245
2015,"Macao","New Michael",4.329395911021044
2006,"United Arab Emirates","East Alex",4.335828716627449
2020,"Vanuatu","Lake Melanie",4.336369644448662
2011,"Armenia","Davidfurt",4.337361893495545
2021,"Maldives","East Joshua",4.3457057186971015
2022,"Congo","New Donald",4.347717176246641
2005,"Gambia","Paulahaven",4.348219507278245
2015,"Sweden","Wrighthaven",4.349301221426788
2007,"Guinea","Caldwellburgh",4.356078252799467
2014,"Haiti","Kingburgh",4.356219523162502
2013,"Bangladesh","New Michaelhaven",4.367847212047449
2016,"French Guiana","Danielsberg",4.374712018960975
2005,"Botswana","East Lisa",4.3813610351850105
2008,"Korea","Matthewton",4.382825840132087
2005,"Tokelau","North Christopherchester",4.385420889085823
2001,"Maldives","Port Melissa",4.38830116670168
2017,"Burkina Faso","Tiffanyview",4.388687703515765
2010,"Belarus","Lake Williamchester",4.3897245800555815
2018,"Pakistan","North Joshuaville",4.39849274126975
2004,"Finland","Victoriatown",4.405172516525669
