Date,Location,Country,Temperature,CO2 Emissions,Sea Level Rise,Precipitation,Humidity,Wind Speed
10:48.1,Jonesview,Iraq,13.90234829,417.2210998,0.458058847,77.01550475,1.089997818,2.050415591
20:31.3,East Tiffany,Guatemala,16.31610657,492.94253,0.448252277,72.33235396,33.702685,49.35108894
30:14.6,Brownborough,Qatar,6.228581783,312.4242444,0.694249572,90.75189254,54.78728076,1.944174993
39:57.8,Steventown,Andorra,6.451078175,440.559092,0.698261099,27.06664988,94.00140267,26.33968038
49:41.1,West Stanleyfurt,Cayman Islands,15.19518056,388.8316669,0.771656837,26.71532417,9.99995994,37.10788906
59:24.4,North Teresachester,Pitcairn Islands,18.9073882,317.3264275,0.370381616,49.16585231,36.60594938,32.179289
09:07.6,New Robertborough,Ghana,18.75463651,380.8259198,-0.682333646,44.25494475,36.01303753,9.70197409
18:50.9,East Jessica,Martinique,8.127743864,435.8161229,-0.642638814,36.92228638,95.86930735,49.33014471
28:34.1,West Robertshire,Liechtenstein,14.70664826,331.3258189,2.386766986,65.95621301,86.41203718,10.51489927
38:17.4,Nathanville,Mayotte,8.768176222,424.1381041,0.916077505,83.69946979,12.08287144,30.10383796
48:00.6,North Kelseyberg,Burkina Faso,20.25269263,423.913009,-1.322564774,48.89181795,61.04956316,8.095164017
57:43.9,South Robertmouth,Uruguay,20.08462923,327.0008824,-0.557617908,45.79680785,87.54317091,46.39944302
07:27.2,New Sarastad,Austria,16.3853954,352.4782718,0.251233272,23.84867255,37.92099235,27.45962516
17:10.4,West Brandon,Samoa,17.63195985,454.6663375,0.73330233,32.56530885,29.06316433,41.87474256
26:53.7,Johnsonbury,Niger,13.10834311,450.0579387,-0.767644388,37.37213486,49.19823752,3.007903652
36:36.9,Port Kevinberg,Comoros,16.50270303,420.3356836,0.647507545,37.96861423,88.08100382,49.15268388
46:20.2,West Richard,Uzbekistan,18.01387131,415.4202169,-0.18522583,32.40622005,66.2782008,35.6796856
56:03.5,West Rachel,Colombia,12.01322776,369.2333874,-1.4805539,46.7868624,64.02404529,20.69112741
05:46.7,East Megan,Libyan Arab Jamahiriya,22.39058176,355.4721491,-1.042390096,22.62668691,48.64262207,24.86373805
15:30.0,East Marystad,Kuwait,17.40807402,428.3723276,-0.097303093,72.53610928,16.95679545,5.978799446
25:13.2,Jacobhaven,South Georgia and the South Sandwich Islands,13.09979243,323.8664076,0.572502862,33.32320088,6.697165362,16.37219076
34:56.5,New Meganport,Korea,13.98553627,412.9131749,-0.186333277,22.16463245,52.73506298,1.571453507
44:39.7,Brandychester,Uruguay,14.46489887,374.3708178,1.129387193,91.4770604,10.43765903,31.6028483
54:23.0,Schultzport,Bhutan,15.12353546,471.4096241,-0.711337866,5.132567291,20.13980395,5.926572947
04:06.3,West Michelle,Peru,8.976599619,395.4374775,-0.388994435,90.68201062,32.051233,23.0885014
13:49.5,Walkerchester,South Georgia and the South Sandwich Islands,3.823162257,431.4534805,0.239107086,18.44272393,84.47080192,21.41834085
23:32.8,Diazmouth,Serbia,16.01230933,419.1289567,-0.771411576,69.10626515,21.60998441,34.80045481
33:16.0,Sophiamouth,Swaziland,13.17059471,342.0074152,0.491430683,59.43398417,97.93519204,42.81070108
42:59.3,Gardnerland,Malta,12.19672151,402.2345587,-0.21519339,97.35594934,42.58669247,3.219531642
52:42.6,Valdezborough,Tajikistan,21.51516705,437.9203524,-0.173251206,93.79547816,48.94523623,8.42548789
02:25.8,Lake Rachel,Anguilla,26.86746787,482.9912398,2.171992259,21.3496167,57.07520219,34.94341975
12:09.1,West Robert,New Zealand,21.65851914,361.9507914,0.69872084,1.49902774,66.47147728,45.83711757
21:52.3,West Mark,Iran,7.682701813,452.6575674,0.082083546,42.81420492,45.62300858,24.99524153
31:35.6,Vaughnbury,Bosnia and Herzegovina,14.22756075,356.4540091,1.881165748,11.16333319,32.03728975,44.47516697
41:18.8,East Kerriside,Tokelau,14.34302257,342.7547823,0.41068542,74.80689544,85.71152866,9.441120224
51:02.1,South Kelly,Zimbabwe,12.50480413,424.5037674,1.073310464,48.00278285,28.02466655,46.95644471
00:45.4,North Kylefort,American Samoa,16.07966876,411.8840735,0.272868196,28.78102951,87.17597842,34.52306745
10:28.6,Taylorhaven,Saint Vincent and the Grenadines,20.34138917,470.3963651,1.129941516,26.2854434,54.44730573,27.06291432
20:11.9,Adrianport,Slovenia,15.93216179,344.9133594,-2.097867019,87.44081309,86.36326431,42.49213245
29:55.1,Jayville,Cook Islands,18.65940311,391.4321728,-1.356148205,97.7464152,18.37301423,16.83236181
39:38.4,Harperport,Solomon Islands,0.141787458,431.4319064,0.033187286,29.19858523,36.65226935,16.82504739
49:21.7,East Hannahland,Tuvalu,22.40430144,333.3534048,-0.722602913,19.6468552,99.07509919,34.5428937
59:04.9,Andersonside,Lebanon,10.57812729,417.4608134,-0.049016495,66.13173397,25.96654088,12.26477615
08:48.2,Silvaland,Saint Barthelemy,19.15301232,460.2949888,1.475191646,78.16790684,77.0699972,41.19873033
18:31.4,New Nicholaschester,Solomon Islands,11.20861383,478.5716082,0.943850269,71.39665731,57.27240687,44.98613863
28:14.7,New Morgan,Cayman Islands,19.86028862,418.7453151,0.001681468,92.39068478,31.04339003,25.7040225
37:57.9,Lake Willieton,Eritrea,20.5264048,481.1466739,-0.681992423,85.5506745,96.21188746,32.17018689
47:41.2,North Codyfort,Philippines,5.111070046,351.8874758,1.159607701,58.24427691,93.30630972,49.45962371
57:24.5,Lake Aaronside,Moldova,19.81575992,508.0302109,-0.141094234,92.56749553,1.659024772,6.695514035
07:07.7,Jayville,Togo,17.16948111,469.3691697,1.533553354,44.08151447,67.3374058,43.8611153
16:51.0,Danielleside,Kuwait,16.50035198,430.8766046,0.689500742,24.12199656,72.06123845,44.99097625
26:34.2,Townsendstad,United Arab Emirates,16.61068678,463.8731008,-0.217832778,40.76962994,42.34269569,24.91455612
36:17.5,Montgomeryhaven,Albania,11.96812454,400.3605648,0.050444465,44.36067737,31.54920094,24.1388839
46:00.8,South Amanda,Mali,13.80245822,372.6123963,-0.65641077,40.90683943,5.351105668,35.84606517
55:44.0,West Jordan,Montserrat,19.35523111,421.8962721,1.150017453,32.69057798,68.92164884,2.336437969
05:27.3,Baldwinstad,Egypt,12.72317541,422.8831008,-0.122465972,21.19398158,56.71940603,17.56940306
15:10.5,North Ashleyburgh,Namibia,5.5227717,434.9366821,-0.071061481,88.82603942,58.7742216,36.23819635
24:53.8,Holtchester,France,10.01063906,398.9092597,-0.724616267,24.12008642,62.0786335,38.44378101
34:37.0,South Aliciaton,Trinidad and Tobago,13.92109368,446.1755427,0.307463643,56.83497153,23.38497194,23.95103475
44:20.3,Aguilarside,Spain,19.02157989,441.9500393,0.686137157,43.40131229,64.60142131,6.306931491
54:03.6,North Staceystad,China,15.14631616,417.6800536,1.692879588,75.55631243,20.40740412,46.46809536
03:46.8,Torresfort,Uzbekistan,2.323525983,429.4613779,0.448739191,88.46642418,12.02898545,24.9073196
13:30.1,Lake Shirley,Ecuador,11.15211897,362.6690836,1.236815327,70.55500771,24.18651815,35.39026225
23:13.3,New Megan,Ecuador,14.00502394,446.0769956,1.85201591,73.73303591,83.44697607,7.771185799
32:56.6,Katieview,Norway,10.16198766,383.11605,0.325432223,77.74839845,1.427581627,19.92046172
42:39.9,North Virginiafort,Burkina Faso,13.0846655,453.219312,1.069856428,19.07840748,59.22528035,3.983662372
52:23.1,Aaronton,French Southern Territories,13.47558019,467.5213619,-1.941694412,75.33017118,61.16395207,22.48235008
02:06.4,Alyssaside,Slovenia,12.07152565,448.5887073,0.010506959,65.76443978,47.15867124,44.82312522
11:49.6,West Whitneyberg,Eritrea,4.435225964,448.2094525,-0.194827887,22.69070439,8.277787484,30.6660226
21:32.9,Romeroshire,Georgia,18.67892122,426.2816093,2.281111695,62.62081118,56.70678126,40.46115996
31:16.1,Port Lauren,Brunei Darussalam,13.01404164,416.4454189,-0.196531575,28.88076771,17.5808115,2.570342524
40:59.4,Englishborough,Panama,20.96514428,403.6021804,1.890534777,62.82184115,26.30389983,20.486238
50:42.7,Jeffreymouth,Honduras,12.26586671,392.5255724,-0.620555657,44.62753732,30.91898589,27.75478857
00:25.9,Duffyburgh,Mauritius,24.51934159,480.2790635,0.753862754,55.54945894,73.3853207,44.773408
10:09.2,East James,Kiribati,13.91583854,459.1113777,0.267187149,1.03142356,37.02211211,8.604453155
19:52.4,East Sandyside,Cote d'Ivoire,11.9165705,363.3038604,-2.662880431,51.69297529,33.28666648,49.09626638
29:35.7,Port Danielhaven,Georgia,16.61930018,412.8103148,0.394196955,69.33809599,50.8860352,14.72473902
39:19.0,Silvaburgh,Western Sahara,16.39625027,397.1509817,-1.054486927,97.73692622,80.08337587,2.049937926
49:02.2,East Christy,Taiwan,16.41365004,466.6780377,0.124263697,54.31346363,38.21591933,19.10354615
58:45.5,Port Noah,Cayman Islands,7.080143661,437.0899289,0.31652759,29.809417,12.11906408,33.15647856
08:28.7,New Deborahfurt,Monaco,15.30518584,395.0039148,-0.286868065,70.14745403,80.26849208,20.28859096
18:12.0,South Mistyburgh,El Salvador,13.54187152,450.4265472,-0.520818658,90.22883918,94.2046491,34.48812454
27:55.2,Port Jasonburgh,Lesotho,18.93592369,342.2068456,-1.908513498,71.70056106,23.93083474,45.71385793
37:38.5,Bryantside,Morocco,14.33731764,472.7251158,-1.894659612,55.84147382,89.56454292,42.9855065
47:21.8,Sarahside,Bosnia and Herzegovina,10.61927145,378.5266888,0.997113974,83.93426986,91.89099569,43.67370179
57:05.0,Baileymouth,Solomon Islands,13.00333369,409.8646175,-0.444421149,52.75012422,94.77350554,18.10119204
06:48.3,South Cameronberg,Fiji,16.47310021,402.8285693,-0.283143791,60.52467554,37.56638898,17.74775143
16:31.5,Port Stephen,Estonia,14.21163331,412.381127,0.667705822,59.09428361,2.194336269,17.14157964
26:14.8,Sanchezbury,Tanzania,7.643437388,402.6314415,0.996258821,57.15602803,60.52317176,35.982237
35:58.1,Lake Bradleyhaven,Armenia,15.44157781,349.484221,0.342653393,28.45309067,31.42690698,33.63772991
45:41.3,Alejandroside,Panama,15.93497395,425.9719269,0.462524657,13.28043262,14.86065459,17.40258478
55:24.6,Mollyhaven,Bangladesh,14.30406719,392.0227111,-1.914651069,69.72568536,50.25333318,11.73886904
05:07.8,Hoganview,China,10.08949248,483.4912019,-0.386739129,49.43625004,76.02941219,19.94362468
14:51.1,Cartermouth,Pakistan,8.522554654,418.0880018,-1.407360661,5.115945412,77.7632249,23.29325801
24:34.3,Port Michaelport,Azerbaijan,18.90081724,333.8310186,0.449489685,84.7406247,47.06695766,38.03108134
34:17.6,Stephaniemouth,Namibia,19.63198598,394.5840885,0.350902277,1.898003508,81.42151364,39.36700556
44:00.9,New Robert,Zimbabwe,12.83576635,480.3205366,-0.505803126,14.72502977,48.93552357,20.05574291
53:44.1,Lake Wayne,Equatorial Guinea,17.91393736,474.9800505,-0.043643934,81.3880569,64.61054965,1.930091822
03:27.4,Knightchester,Wallis and Futuna,16.52626361,442.5038354,1.571113801,12.67875269,69.36387458,34.665947
13:10.6,Michaeltown,Faroe Islands,26.03283268,418.6874653,0.551967683,93.11931893,18.93108958,35.95575612
22:53.9,Garnerport,Reunion,14.51979767,392.9708819,-0.756985108,40.18487535,17.24422805,38.45824257
32:37.2,New Ryanville,Barbados,13.34852685,323.9402968,-0.28062578,78.08058299,86.20874734,10.37215449
42:20.4,Jenniferfurt,Cote d'Ivoire,5.332163247,347.5280993,0.502242839,1.283958786,96.16829697,19.16934876
52:03.7,Maxwellview,Nepal,8.297900683,467.9138626,-0.025500713,73.04594852,97.28473097,12.40214443
01:46.9,East Courtneyberg,Guadeloupe,21.4478472,400.2298149,1.366633149,64.04573369,49.20691467,9.590520631
11:30.2,East Marissaside,Indonesia,18.38023972,353.7559925,0.395623858,67.96046707,6.847117317,43.72496365
21:13.4,Matthewport,Iran,16.55227789,313.1592907,1.310817896,97.00671002,19.68514702,49.06170654
30:56.7,Port Timothychester,Romania,21.12195445,390.7171208,0.288968899,55.53415146,84.78990794,45.9878632
40:40.0,Teresaview,Japan,11.02812851,482.2985422,0.49351694,64.61978912,45.38984252,15.55110171
50:23.2,Phammouth,Mexico,14.16942205,343.4410906,-0.200677288,98.02249066,76.05617997,24.62461344
00:06.5,Fosterchester,Antarctica (the territory South of 60 deg S),24.78065227,338.3729429,-0.049255268,81.51644463,63.83893622,12.10223922
09:49.7,West Anntown,Costa Rica,11.26972515,450.2197764,-1.52781956,32.78656795,22.63775396,28.50705083
19:33.0,Stevenfurt,Western Sahara,13.89870679,427.5247215,0.443244076,37.58653326,56.64517924,49.50820641
29:16.3,South Jeffreyfort,Yemen,21.83141929,261.7394544,-2.123724256,16.03049224,11.20173365,15.97115844
38:59.5,Evanstad,Germany,8.451524239,447.2187946,-0.599464371,80.61610272,94.45283303,15.73523269
48:42.8,Lake Cindyton,Papua New Guinea,9.763890044,458.7137092,0.00292919,73.88443505,34.30470202,3.310750705
58:26.0,New Samantha,Zimbabwe,16.23352234,387.6594274,-0.756106557,48.10876786,83.12080484,25.68122729
08:09.3,North Joseph,Romania,20.02602382,446.8653705,1.593725063,5.496451434,37.41355783,22.01817556
17:52.5,West Rachel,Chad,13.97567757,440.9301456,1.555749036,66.97606573,23.97604183,0.259097138
27:35.8,Martinhaven,Senegal,21.15573519,292.791723,-2.179743412,59.97124394,8.641984642,20.95013648
37:19.1,New Meghan,Puerto Rico,16.65745586,400.6813391,-0.944688287,79.21594393,41.5908729,45.50485661
47:02.3,Port Jeffreyshire,Zimbabwe,15.29464262,347.0591517,1.616031775,52.48959309,9.461339107,31.8628791
56:45.6,Joelburgh,Italy,12.26962525,339.4509928,2.412366371,99.61273886,83.50043605,45.45128665
06:28.8,West Barbaratown,Chile,22.35621017,390.6088643,1.07014507,70.92243264,22.4534902,5.913849685
16:12.1,Sarahshire,Sierra Leone,16.19046741,397.0778425,-1.514054782,99.47253255,87.82509489,19.67719515
25:55.4,Harrisfurt,Djibouti,12.4292188,381.3955934,-1.037806123,68.78343882,25.03171304,24.76047301
35:38.6,North Stephanie,Japan,9.084929845,383.5546184,1.188128253,73.93759465,19.29357971,0.860746457
45:21.9,Watersberg,Nicaragua,13.58177772,461.1031976,0.874207646,58.54737421,44.44809793,39.08886782
55:05.1,Vasquezmouth,Grenada,15.28313081,471.1822829,-0.822554861,20.21721275,85.07214859,33.00202771
04:48.4,West Joshuaborough,Jordan,13.83853455,452.2648965,0.785667164,39.62303967,83.58501466,5.1438003
14:31.6,North Wesleybury,Saint Barthelemy,16.65011669,405.1916009,-0.987640445,16.07845444,59.95420089,12.55925312
24:14.9,New Austinchester,Uzbekistan,13.37477187,322.8506384,-0.324581901,32.55088469,37.5494735,31.22868775
33:58.2,Castilloview,Estonia,25.99940936,313.8950736,0.311382233,16.77634927,49.72157053,47.36972696
43:41.4,Port Tracyside,Taiwan,13.33120209,374.1069682,1.403275691,64.83421551,59.42612642,26.16963525
53:24.7,Katherineport,Puerto Rico,14.65500733,310.13218,0.050752694,17.69780529,96.09604932,7.347013132
03:07.9,Kathyfurt,Bulgaria,9.293540463,327.9494561,-1.363331065,48.22326133,62.33231269,26.08353403
12:51.2,Anthonychester,Heard Island and McDonald Islands,16.61983277,356.7639442,1.401051068,4.315901745,20.50674464,0.07080698
22:34.5,New Dustin,Falkland Islands (Malvinas),17.45583889,352.3768651,1.800003356,70.2552662,68.03525175,27.9382016
32:17.7,Port Kelly,Ecuador,7.339203597,395.8869836,-0.624933727,90.08505042,95.82646628,17.59076669
42:01.0,Josephmouth,South Georgia and the South Sandwich Islands,14.31878848,420.3154132,-0.196619319,16.15754742,33.58002292,17.83208616
51:44.2,Brownstad,American Samoa,10.90567231,377.1454508,-0.22161725,19.0795106,47.71111113,27.19365689
01:27.5,Gutierreztown,Equatorial Guinea,27.18135572,441.212224,0.830411876,71.57166696,97.34909152,7.025699725
11:10.7,East Katherine,Nicaragua,20.26534142,483.9425423,0.44734879,3.353253464,7.523958744,11.1731056
20:54.0,Scottmouth,Bouvet Island (Bouvetoya),16.99683278,451.818885,-1.133872091,29.96329753,86.74585386,43.7478376
30:37.3,Leside,Gabon,19.04758565,431.7465323,-0.474576096,39.06511493,0.438393887,41.95413034
40:20.5,Stephanieland,United Arab Emirates,20.47163126,344.7746489,0.434747223,77.76901927,70.60579103,30.23460459
50:03.8,Thomashaven,Nauru,9.019218775,506.9994085,0.177151867,11.67905552,40.86801768,15.62023255
59:47.0,Port Paigeborough,Bosnia and Herzegovina,15.3034274,394.3783132,-0.442403797,28.16861817,99.39304234,15.03843247
09:30.3,New Kathytown,Norway,19.78504249,323.156275,1.189709629,40.92001768,54.15781678,25.21152096
19:13.6,East Karen,Tuvalu,14.5688877,382.4979485,0.443525561,67.860788,45.8832475,39.97166292
28:56.8,Staffordton,Honduras,11.74613417,467.5200682,-0.003476981,55.13369741,85.33236275,37.16565354
38:40.1,Marcmouth,Cook Islands,17.7833906,397.9563765,0.141135754,12.52705322,31.02075024,24.19371065
48:23.3,Jarvisview,Hungary,18.30146351,335.1008572,-0.242093467,96.76847959,88.878467,2.219255349
58:06.6,Jonesview,Malta,25.5017107,469.8816901,0.609777547,48.63067692,66.84909633,47.29067576
07:49.8,Gomezside,Iran,13.6766887,405.468086,-0.914986024,29.14112381,78.0704571,37.64210126
17:33.1,New Tracifort,Guernsey,12.91068873,439.2185954,1.27175303,86.01367272,5.928894307,44.00139813
27:16.4,Nicholsonland,Chile,14.3248438,437.9360755,0.672641539,36.94903061,63.9026361,44.97279335
36:59.6,New Peterville,Cape Verde,11.47846172,428.1518704,2.24006366,62.99938926,89.25457634,49.57460291
46:42.9,South Brandonmouth,Botswana,19.69729415,471.7316747,1.501231161,46.13128891,9.654562928,23.80789167
56:26.1,New Justin,Lao People's Democratic Republic,2.499947527,290.6265017,1.094506701,5.145654102,49.87256902,46.96918192
06:09.4,Howardfurt,Marshall Islands,7.245957325,429.7894911,1.218280101,40.45814492,27.89469962,44.58445717
15:52.7,Williamsmouth,Solomon Islands,18.64062675,338.3253998,-1.419052011,96.79455232,68.34189285,40.17659433
25:35.9,Lynnborough,Gabon,17.56476614,366.3225058,0.33258401,14.27199718,35.02987623,48.06304777
35:19.2,Johnsontown,Svalbard & Jan Mayen Islands,23.42243817,419.9179577,0.864831944,50.15549019,17.47125678,9.155202429
45:02.4,Briantown,Norway,15.83819661,391.0657516,0.712727866,70.75948271,28.42142349,35.98679595
54:45.7,Hamiltonstad,Haiti,17.67114209,410.1039606,1.459523777,7.031944244,74.6687545,41.85112917
04:28.9,Paulview,British Virgin Islands,17.42615007,394.18965,-1.454660405,72.40592,17.10774475,40.93745957
14:12.2,Dannyview,Australia,15.20349695,346.8401281,0.732071512,52.75986891,1.683992189,39.19059452
23:55.5,West Davidberg,Comoros,20.26115733,249.0059436,-0.702870359,5.336165671,84.94023383,9.709070476
33:38.7,Port Kimberlyborough,Sri Lanka,18.81948952,418.518965,0.946040876,76.12787373,42.57889669,37.83751144
43:22.0,Stewartburgh,Nepal,14.97646191,440.8975961,0.006773015,2.268688241,85.15264241,42.92749174
53:05.2,Davidville,Western Sahara,13.61895606,389.4786549,1.183812085,46.53971006,48.08709272,25.26151656
02:48.5,Lake Heather,India,8.050407267,352.5000266,-1.081892376,85.42983744,90.57309678,33.95456161
12:31.8,Veronicabury,Algeria,5.710666585,357.5059022,-0.157957156,87.70734695,4.24366144,3.0423389
22:15.0,South Nicoleberg,Taiwan,15.69665779,401.4103617,1.453284848,83.79611904,5.693436936,22.0263262
31:58.3,West Alyssa,French Polynesia,17.06291167,321.0214944,-1.484879737,75.23706342,5.223827426,44.57005084
41:41.5,North Valerieport,Bouvet Island (Bouvetoya),16.59593396,387.698663,-1.842873235,47.71330675,99.59940674,28.73976183
51:24.8,Stephanieborough,Bolivia,12.62938181,430.5788677,0.460116292,27.00411096,29.15059641,9.356228898
01:08.0,North Joseph,China,10.76676998,421.8750663,-0.71034675,65.77609909,42.1703603,28.83488573
10:51.3,Lake Carla,Australia,16.52579233,451.4067557,0.294769726,88.43433603,88.39333917,49.03705644
20:34.6,East Vincent,Honduras,4.394330576,438.345963,-0.703379775,22.35136577,0.782006,45.47015499
30:17.8,East Natalie,Liberia,20.74982285,440.315332,1.253384502,62.50419393,47.88288277,38.56094981
